"ANO";"Componente";"P_Explicado";"Base"
2008;"comp 37";0,251900248382891;2
2008;"comp 38";0,219493029837261;2
2008;"comp 39";0,201681056987162;2
2008;"comp 40";0,183147496997572;2
2008;"comp 41";0,182138418525449;2
2008;"comp 42";0,170567084000881;2
2008;"comp 43";0,157622249306266;2
2008;"comp 44";0,134546443851488;2
2008;"comp 45";0,11473894032599;2
2008;"comp 46";0,0956246232527575;2
2008;"comp 47";0,0923036399179794;2
2009;"comp 1";47,9118149154719;2
2009;"comp 2";8,29428708164691;2
2009;"comp 3";5,55116294979335;2
2009;"comp 4";3,32299714820427;2
2009;"comp 5";2,92706886303148;2
2009;"comp 6";2,80968306380396;2
2009;"comp 7";2,32992609477039;2
2009;"comp 8";2,19198024420084;2
2009;"comp 9";1,96891675425796;2
2009;"comp 10";1,56943101412846;2
2009;"comp 11";1,39142495223158;2
2009;"comp 12";1,37180552897462;2
2009;"comp 13";1,32689310678469;2
2009;"comp 14";1,18450344601939;2
2009;"comp 15";1,10265630010407;2
2009;"comp 16";1,05735406297398;2
2009;"comp 17";1,01111619714618;2
2009;"comp 18";0,951901312031787;2
2009;"comp 19";0,899149018063422;2
2009;"comp 20";0,865475201936958;2
2009;"comp 21";0,808796322666941;2
2009;"comp 22";0,723565752608061;2
2009;"comp 23";0,683221226932881;2
2009;"comp 24";0,66574728725424;2
2009;"comp 25";0,615103792473052;2
2009;"comp 26";0,577033592446015;2
2009;"comp 27";0,553274771330914;2
2009;"comp 28";0,50853802744165;2
2009;"comp 29";0,454768487514312;2
2009;"comp 30";0,432482208263695;2
2009;"comp 31";0,391857532952208;2
2009;"comp 32";0,375512660231947;2
2009;"comp 33";0,329464357663894;2
2009;"comp 34";0,312917689417392;2
2009;"comp 35";0,301949603127962;2
2009;"comp 36";0,266091287143206;2
2009;"comp 37";0,256165621596384;2
2009;"comp 38";0,24299251250445;2
2009;"comp 39";0,219055501191228;2
2009;"comp 40";0,212990453083779;2
2009;"comp 41";0,204152734461841;2
2009;"comp 42";0,188809638159246;2
2009;"comp 43";0,155956529549225;2
2009;"comp 44";0,152401872169035;2
2009;"comp 45";0,129807207612727;2
2009;"comp 46";0,116032334114478;2
2009;"comp 47";0,0817637405130004;2
2010;"comp 1";47,6058331935132;2
2010;"comp 2";8,4374687702182;2
2010;"comp 3";5,35906861270028;2
2010;"comp 4";3,57343754611641;2
2010;"comp 5";3,32483244309341;2
2010;"comp 6";2,79010472713368;2
2010;"comp 7";2,32258233743521;2
2010;"comp 8";2,08521355829982;2
2010;"comp 9";1,89643464883907;2
2010;"comp 10";1,73649552348366;2
2010;"comp 11";1,57271904043018;2
2010;"comp 12";1,47938395187;2
2010;"comp 13";1,33554596626249;2
2010;"comp 14";1,20928857245824;2
2010;"comp 15";1,11807247753262;2
2010;"comp 16";1,02296349303134;2
2010;"comp 17";1,00765582356894;2
2010;"comp 18";0,868340819079191;2
2010;"comp 19";0,824623396228947;2
2010;"comp 20";0,803042754279768;2
2010;"comp 21";0,766359521707793;2
2010;"comp 22";0,741169624707358;2
2010;"comp 23";0,66022184240878;2
2010;"comp 24";0,596296959019082;2
2010;"comp 25";0,568562950856039;2
2010;"comp 26";0,500656348090054;2
2010;"comp 27";0,489211804423004;2
2010;"comp 28";0,447788298767894;2
2010;"comp 29";0,439403826337296;2
2010;"comp 30";0,423479148330209;2
2010;"comp 31";0,38894398229539;2
2010;"comp 32";0,382036130253095;2
2010;"comp 33";0,354755820260566;2
2010;"comp 34";0,326909289295268;2
2010;"comp 35";0,302522335964788;2
2010;"comp 36";0,294780365206955;2
2010;"comp 37";0,251536861861934;2
2010;"comp 38";0,24425478997549;2
2010;"comp 39";0,228188440923772;2
2010;"comp 40";0,224971576824971;2
2010;"comp 41";0,194764832456136;2
2010;"comp 42";0,186793841340285;2
2010;"comp 43";0,175714197257125;2
2010;"comp 44";0,140273127241604;2
2010;"comp 45";0,125051697142448;2
2010;"comp 46";0,0967593588917787;2
2010;"comp 47";0,0754853725862718;2
2011;"comp 1";47,5251424019165;2
2011;"comp 2";8,11693088645552;2
2011;"comp 3";5,91540276788769;2
2011;"comp 4";3,71739640404469;2
2011;"comp 5";3,34700699742635;2
2011;"comp 6";2,65438011264004;2
2011;"comp 7";2,25739776366736;2
2011;"comp 8";2,1387332306135;2
2011;"comp 9";1,90703252329082;2
2011;"comp 10";1,70323400455585;2
2011;"comp 11";1,58683124263948;2
2011;"comp 12";1,39560240405799;2
2011;"comp 13";1,33519682089519;2
2011;"comp 14";1,15861684105609;2
2011;"comp 15";1,14599599383697;2
2011;"comp 16";1,07783638798097;2
2011;"comp 17";0,979383754160033;2
2011;"comp 18";0,94357117989936;2
2011;"comp 19";0,884828028157379;2
2011;"comp 20";0,8278278966317;2
2011;"comp 21";0,723212936304246;2
2011;"comp 22";0,720576450514187;2
2011;"comp 23";0,674404292696684;2
2011;"comp 24";0,602234857163297;2
2011;"comp 25";0,554988904238999;2
2011;"comp 26";0,499460142255766;2
2011;"comp 27";0,496763370164753;2
2011;"comp 28";0,47273321740259;2
2011;"comp 29";0,44799630609166;2
2011;"comp 30";0,40255476705633;2
2011;"comp 31";0,376962316961913;2
2011;"comp 32";0,336032108159359;2
2011;"comp 33";0,318834212330376;2
2011;"comp 34";0,309443426408634;2
2011;"comp 35";0,299224877679078;2
2011;"comp 36";0,283084704757741;2
2011;"comp 37";0,257221468029716;2
2011;"comp 38";0,243229963245859;2
2011;"comp 39";0,226678768757399;2
2011;"comp 40";0,195646126872529;2
2011;"comp 41";0,185263782013032;2
2011;"comp 42";0,16446255911109;2
2011;"comp 43";0,157978795548286;2
2011;"comp 44";0,139386068358673;2
2011;"comp 45";0,105263217067431;2
2011;"comp 46";0,0985614336127505;2
2011;"comp 47";0,0894532853841464;2
2012;"comp 1";47,4064944344341;2
2012;"comp 2";8,11931274684868;2
2012;"comp 3";6,01177884071582;2
2012;"comp 4";3,83062511356571;2
2012;"comp 5";3,1754061256664;2
2012;"comp 6";2,61144026677737;2
2012;"comp 7";2,3291475453584;2
2012;"comp 8";2,02154913772008;2
2012;"comp 9";1,93664139336442;2
2012;"comp 10";1,64539513128168;2
2012;"comp 11";1,54317016669811;2
2012;"comp 12";1,42826955865124;2
2012;"comp 13";1,29226032005497;2
2012;"comp 14";1,22839843697511;2
2012;"comp 15";1,19070578949623;2
2012;"comp 16";1,13711187630302;2
2012;"comp 17";1,0383166478661;2
2012;"comp 18";1,02600508155931;2
2012;"comp 19";0,896514403199827;2
2012;"comp 20";0,822540714102225;2
2012;"comp 21";0,808782618537799;2
2012;"comp 22";0,671841560166416;2
2012;"comp 23";0,656615641372504;2
2012;"comp 24";0,631568413506846;2
2012;"comp 25";0,559963411698786;2
2012;"comp 26";0,516079248873814;2
2012;"comp 27";0,472397678791353;2
2012;"comp 28";0,460079079562561;2
2012;"comp 29";0,427769593798899;2
2012;"comp 30";0,414349078929285;2
2012;"comp 31";0,37713945515532;2
2012;"comp 32";0,354857972587435;2
2012;"comp 33";0,332039656304685;2
2012;"comp 34";0,302874573100747;2
2012;"comp 35";0,284585168517005;2
2012;"comp 36";0,275103804564553;2
2012;"comp 37";0,23652920010206;2
2012;"comp 38";0,221782952024204;2
2012;"comp 39";0,200307521168496;2
2012;"comp 40";0,189621264185894;2
2012;"comp 41";0,173916049275288;2
2012;"comp 42";0,160076517597823;2
2012;"comp 43";0,144834926649323;2
2012;"comp 44";0,128358919333001;2
2012;"comp 45";0,119040095674119;2
2012;"comp 46";0,096995816872775;2
2012;"comp 47";0,0914060510102263;2
2013;"comp 1";47,2807844401796;2
2013;"comp 2";8,32406642332333;2
2013;"comp 3";6,50694656278894;2
2013;"comp 4";3,84332631557601;2
2013;"comp 5";3,12684908996213;2
2013;"comp 6";2,61984442382969;2
2013;"comp 7";2,24248251616894;2
2013;"comp 8";2,02535906312342;2
2013;"comp 9";1,76040257995247;2
2013;"comp 10";1,70255199586128;2
2013;"comp 11";1,62715193630358;2
2013;"comp 12";1,41490819002132;2
2013;"comp 13";1,35479472072891;2
2013;"comp 14";1,20634227328637;2
2013;"comp 15";1,15393848918369;2
2013;"comp 16";1,0797901258426;2
2013;"comp 17";1,00258789414803;2
2013;"comp 18";0,916188433276465;2
2013;"comp 19";0,852393548083365;2
2013;"comp 20";0,752261762496975;2
2013;"comp 21";0,727400432700895;2
2013;"comp 22";0,686298208574191;2
2013;"comp 23";0,62261003556165;2
2013;"comp 24";0,581665916706597;2
2013;"comp 25";0,549017913075145;2
2013;"comp 26";0,547130205177717;2
2013;"comp 27";0,485018387806531;2
2013;"comp 28";0,455022224623914;2
2013;"comp 29";0,436664032832592;2
2013;"comp 30";0,404845288433691;2
2013;"comp 31";0,376662431594058;2
2013;"comp 32";0,349275938332089;2
2013;"comp 33";0,310019438320546;2
2013;"comp 34";0,289463761409117;2
2013;"comp 35";0,282267702103635;2
2013;"comp 36";0,267269737494481;2
2013;"comp 37";0,247744638633643;2
2013;"comp 38";0,240096310562802;2
2013;"comp 39";0,22483262629714;2
2013;"comp 40";0,192651714456863;2
2013;"comp 41";0,1862126877726;2
2013;"comp 42";0,158895202691983;2
2013;"comp 43";0,154100727743482;2
2013;"comp 44";0,135486779857644;2
2013;"comp 45";0,115498208290127;2
2013;"comp 46";0,101580768101958;2
2013;"comp 47";0,0792978967077546;2
2014;"comp 1";47,5964805703937;2
2014;"comp 2";7,90487498337784;2
2014;"comp 3";6,35569550652332;2
2014;"comp 4";4,24001269868746;2
2014;"comp 5";3,09417885254376;2
2014;"comp 6";2,60351033703103;2
2014;"comp 7";2,42979752641335;2
2014;"comp 8";2,15591887979275;2
2014;"comp 9";1,71172541210961;2
2014;"comp 10";1,58870621879134;2
2014;"comp 11";1,5030502677014;2
2014;"comp 12";1,40952345373608;2
2014;"comp 13";1,33330220512033;2
2014;"comp 14";1,23230095450117;2
2014;"comp 15";1,09188461846066;2
2014;"comp 16";1,04930769954123;2
2014;"comp 17";0,977602923409815;2
2014;"comp 18";0,904683542600916;2
2014;"comp 19";0,850466061779786;2
2014;"comp 20";0,797827294786224;2
2014;"comp 21";0,738662550456675;2
2014;"comp 22";0,712218116980336;2
2014;"comp 23";0,686011935839398;2
2014;"comp 24";0,570665193956096;2
2014;"comp 25";0,56931838640094;2
2014;"comp 26";0,527118780365035;2
2014;"comp 27";0,505439540482012;2
2014;"comp 28";0,43593846698378;2
2014;"comp 29";0,431350866835961;2
2014;"comp 30";0,408791585674006;2
2014;"comp 31";0,362298951064795;2
2014;"comp 32";0,337486641960882;2
2014;"comp 33";0,324399403177279;2
2014;"comp 34";0,307166285227266;2
2014;"comp 35";0,26966923412824;2
2014;"comp 36";0,265930840742216;2
2014;"comp 37";0,252470856594484;2
2014;"comp 38";0,22359417900402;2
2014;"comp 39";0,202263698038731;2
2014;"comp 40";0,198098966147692;2
2014;"comp 41";0,16879950879677;2
2014;"comp 42";0,150441913516927;2
2014;"comp 43";0,144504065172135;2
2014;"comp 44";0,130911284753228;2
2014;"comp 45";0,10344477118349;2
2014;"comp 46";0,0858488898108383;2
2014;"comp 47";0,0563050794049686;2
2015;"comp 1";47,496656887783;2
2015;"comp 2";7,92200203929775;2
2015;"comp 3";6,55707691893232;2
2015;"comp 4";4,12236383809366;2
2015;"comp 5";3,15000155594882;2
2015;"comp 6";2,41848419356353;2
2015;"comp 7";2,36990592670747;2
2015;"comp 8";2,10291086545284;2
2015;"comp 9";1,76923149599572;2
2015;"comp 10";1,62626269376626;2
2015;"comp 11";1,54579303696545;2
2015;"comp 12";1,43927613184574;2
2015;"comp 13";1,33177375511167;2
2015;"comp 14";1,22050109956809;2
2015;"comp 15";1,17319165117171;2
2015;"comp 16";1,11714889281012;2
2015;"comp 17";1,06378638241909;2
2015;"comp 18";0,907976811248614;2
2015;"comp 19";0,785020229979618;2
2015;"comp 20";0,756584021275907;2
2015;"comp 21";0,70555374316691;2
2015;"comp 22";0,645785396341208;2
2015;"comp 23";0,623177506802757;2
2015;"comp 24";0,583824062123366;2
2015;"comp 25";0,56100078786211;2
2015;"comp 26";0,539644275036627;2
2015;"comp 27";0,501105033051839;2
2015;"comp 28";0,488083986578682;2
2015;"comp 29";0,444389773701877;2
2015;"comp 30";0,394436390724204;2
2015;"comp 31";0,386272911580655;2
2015;"comp 32";0,328378729051563;2
2015;"comp 33";0,318109678251269;2
2015;"comp 34";0,304846147366962;2
2015;"comp 35";0,293506989513348;2
2015;"comp 36";0,275384935540512;2
2015;"comp 37";0,246193992767855;2
2015;"comp 38";0,23262135682203;2
2015;"comp 39";0,204743397493639;2
2015;"comp 40";0,185778549634772;2
2015;"comp 41";0,171454125149655;2
2015;"comp 42";0,147785843590201;2
2015;"comp 43";0,13781777804433;2
2015;"comp 44";0,11980400173976;2
2015;"comp 45";0,107663977802528;2
2015;"comp 46";0,102386308656314;2
2015;"comp 47";0,0743018936676354;2
2016;"comp 1";47,4436971184117;2
2016;"comp 2";8,22912822313321;2
2016;"comp 3";6,62919031940935;2
2016;"comp 4";4,14170556632012;2
2016;"comp 5";3,1650527582017;2
2016;"comp 6";2,50632273585989;2
2016;"comp 7";2,30919500850437;2
2016;"comp 8";2,06047097643621;2
2016;"comp 9";1,78372910449362;2
2016;"comp 10";1,64476204368186;2
2016;"comp 11";1,52336982962482;2
2016;"comp 12";1,37143936003504;2
2016;"comp 13";1,29792539486713;2
2016;"comp 14";1,26038168816326;2
2016;"comp 15";1,09367108379105;2
2016;"comp 16";1,05131312977608;2
2016;"comp 17";0,960780657493951;2
2016;"comp 18";0,880010076661016;2
2016;"comp 19";0,827033648973526;2
2016;"comp 20";0,756015079531482;2
2016;"comp 21";0,704196645134844;2
2016;"comp 22";0,689143292331854;2
2016;"comp 23";0,634512747140716;2
2016;"comp 24";0,583044580290638;2
2016;"comp 25";0,566693085285313;2
2016;"comp 26";0,504739463339178;2
2016;"comp 27";0,487679215204659;2
2016;"comp 28";0,452420542343448;2
2016;"comp 29";0,434215233132818;2
2016;"comp 30";0,412388777662701;2
2016;"comp 31";0,389861819952343;2
2016;"comp 32";0,343920938315075;2
2016;"comp 33";0,302362098720171;2
2016;"comp 34";0,288694290163228;2
2016;"comp 35";0,280361966095477;2
2016;"comp 36";0,250833307272786;2
2016;"comp 37";0,246848810372607;2
2016;"comp 38";0,226644895284008;2
2016;"comp 39";0,20141774640348;2
2016;"comp 40";0,186886288224063;2
2016;"comp 41";0,179592973110396;2
2016;"comp 42";0,154329399925285;2
2016;"comp 43";0,133034720203533;2
2016;"comp 44";0,12439738028896;2
2016;"comp 45";0,109121454626675;2
2016;"comp 46";0,0989072823165545;2
2016;"comp 47";0,0785572434897876;2
2003;"comp 1";39,9649544937845;3
2003;"comp 2";10,4655973463054;3
2003;"comp 3";7,951024687263;3
2003;"comp 4";5,25584524019368;3
2003;"comp 5";4,2421038907999;3
2003;"comp 6";3,6129072904978;3
2003;"comp 7";2,79319729912662;3
2003;"comp 8";2,59554198924008;3
2003;"comp 9";2,42011856354674;3
2003;"comp 10";2,21435280562758;3
2003;"comp 11";2,0895183509133;3
2003;"comp 12";1,82317999522347;3
2003;"comp 13";1,78620836559469;3
2003;"comp 14";1,53798024015328;3
2003;"comp 15";1,48841211709363;3
2003;"comp 16";1,42681782130693;3
2003;"comp 17";1,36964559689987;3
2003;"comp 18";1,14283929248449;3
2003;"comp 19";0,991374613552197;3
2003;"comp 20";0,923358509842543;3
2003;"comp 21";0,853045546618389;3
2003;"comp 22";0,787837310784476;3
2003;"comp 23";0,690403768291382;3
2003;"comp 24";0,612463515738614;3
2003;"comp 25";0,512580486870034;3
2003;"comp 26";0,448690862247441;3
2004;"comp 1";40,7360556793329;3
2004;"comp 2";10,7336704226072;3
2004;"comp 3";7,86657588968411;3
2004;"comp 4";4,99272282904357;3
2004;"comp 5";4,51663828830703;3
2004;"comp 6";3,87867489326285;3
2004;"comp 7";3,07324323799274;3
2004;"comp 8";2,38869902618077;3
2004;"comp 9";2,21268599915434;3
2004;"comp 10";2,15107283986494;3
2004;"comp 11";1,90941276074948;3
2004;"comp 12";1,79106427431575;3
2004;"comp 13";1,71595175859612;3
2004;"comp 14";1,54790350330731;3
2004;"comp 15";1,44363059237454;3
2004;"comp 16";1,37317414726219;3
2004;"comp 17";1,18218886290718;3
2004;"comp 18";1,11865626242937;3
2004;"comp 19";0,970692457345926;3
2004;"comp 20";0,915210881576988;3
2004;"comp 21";0,845224910830235;3
2004;"comp 22";0,708413996592803;3
2004;"comp 23";0,551706712416878;3
2004;"comp 24";0,533193051247471;3
2004;"comp 25";0,496587243711518;3
2004;"comp 26";0,346949478905788;3
2005;"comp 1";40,5218979473006;3
2005;"comp 2";10,4090922425418;3
2005;"comp 3";8,65546691464422;3
2005;"comp 4";4,82539326422801;3
2005;"comp 5";4,24125928540623;3
2005;"comp 6";3,34415849506747;3
2005;"comp 7";3,14786132883442;3
2005;"comp 8";2,56494867578982;3
2005;"comp 9";2,36786472436172;3
2005;"comp 10";2,17778351575139;3
2005;"comp 11";2,05516968245519;3
2005;"comp 12";1,85896925773652;3
2005;"comp 13";1,68223898610141;3
2005;"comp 14";1,53399412058568;3
2005;"comp 15";1,47136926859777;3
2005;"comp 16";1,40509721690593;3
2005;"comp 17";1,2112737932375;3
2005;"comp 18";1,13835926979376;3
2005;"comp 19";1,01503745749456;3
2005;"comp 20";0,916259622373773;3
2005;"comp 21";0,831336164873259;3
2005;"comp 22";0,65839942784149;3
2005;"comp 23";0,627751656962114;3
2005;"comp 24";0,57123981011436;3
2005;"comp 25";0,451291965509116;3
2005;"comp 26";0,316485905491877;3
2006;"comp 1";41,8806761898594;3
2006;"comp 2";9,75662958066047;3
2006;"comp 3";7,68191586747017;3
2006;"comp 4";5,02401797757936;3
2006;"comp 5";3,96463799321908;3
2006;"comp 6";2,900626609471;3
2006;"comp 7";2,68859202371845;3
2006;"comp 8";2,41541187913056;3
2006;"comp 9";2,35496466564559;3
2006;"comp 10";2,15432197880236;3
2006;"comp 11";1,92644430523274;3
2006;"comp 12";1,85919504219132;3
2006;"comp 13";1,77498363736182;3
2006;"comp 14";1,62340111021715;3
2006;"comp 15";1,42873943996866;3
2006;"comp 16";1,389738798879;3
2006;"comp 17";1,36263842153207;3
2006;"comp 18";1,28437271712814;3
2006;"comp 19";1,23036413574009;3
2006;"comp 20";1,03321141907278;3
2006;"comp 21";0,910417572788528;3
2006;"comp 22";0,853883187338734;3
2006;"comp 23";0,736014091168268;3
2006;"comp 24";0,629898599443666;3
2006;"comp 25";0,589120048414156;3
2006;"comp 26";0,545782707966418;3
2007;"comp 1";41,990254440847;3
2007;"comp 2";10,362487517156;3
2007;"comp 3";7,55581944464478;3
2007;"comp 4";4,86822587810633;3
2007;"comp 5";4,2851285354873;3
2007;"comp 6";3,28474496848096;3
2007;"comp 7";2,94608752129021;3
2007;"comp 8";2,71326584529508;3
2007;"comp 9";2,41877823177567;3
2007;"comp 10";2,23320393526989;3
2007;"comp 11";1,99239446287105;3
2007;"comp 12";1,8377692791896;3
2007;"comp 13";1,73333328349601;3
2007;"comp 14";1,58157546389927;3
2007;"comp 15";1,35302110610435;3
2007;"comp 16";1,28637325779097;3
2007;"comp 17";1,20156464727152;3
2007;"comp 18";1,08802883500024;3
2007;"comp 19";0,965492970179692;3
2007;"comp 20";0,867395710539394;3
2007;"comp 21";0,855744580323743;3
2007;"comp 22";0,697891299912348;3
2007;"comp 23";0,597920168364553;3
2007;"comp 24";0,511675076654798;3
2007;"comp 25";0,452559042539799;3
2007;"comp 26";0,319264497509421;3
2008;"comp 1";41,9001528283996;3
2008;"comp 2";10,8535228137992;3
2008;"comp 3";7,14236963901609;3
2008;"comp 4";4,67271703786446;3
2008;"comp 5";3,75386276860068;3
2008;"comp 6";3,47056009789836;3
2008;"comp 7";2,80566103700299;3
2008;"comp 8";2,55096553098676;3
2008;"comp 9";2,45780276756795;3
2008;"comp 10";2,22372259328102;3
2008;"comp 11";1,97015610457758;3
2008;"comp 12";1,88424860926884;3
2008;"comp 13";1,6574627461651;3
2008;"comp 14";1,59155335029527;3
2008;"comp 15";1,50603926554476;3
2008;"comp 16";1,42760099981472;3
2008;"comp 17";1,30827425866143;3
2008;"comp 18";1,09872046732161;3
2008;"comp 19";0,974438819803485;3
2008;"comp 20";0,9257897743296;3
2008;"comp 21";0,816126321375777;3
2008;"comp 22";0,726292045525004;3
2008;"comp 23";0,665444809601559;3
2008;"comp 24";0,619612151377166;3
2008;"comp 25";0,505830136784499;3
2008;"comp 26";0,49107302513648;3
2009;"comp 1";42,4992591905563;3
2009;"comp 2";10,4334495274082;3
2009;"comp 3";6,96139263678907;3
2009;"comp 4";4,64591733939926;3
2009;"comp 5";4,06596856977356;3
2009;"comp 6";3,38929776960487;3
2009;"comp 7";2,77862813830892;3
2009;"comp 8";2,53440039570849;3
2009;"comp 9";2,32659997086786;3
2009;"comp 10";2,08178012504655;3
2009;"comp 11";1,94164726690826;3
2009;"comp 12";1,77214719360029;3
2009;"comp 13";1,64516491499929;3
2009;"comp 14";1,62360845894346;3
2009;"comp 15";1,47845148607492;3
2009;"comp 16";1,37745329047299;3
2009;"comp 17";1,30883896653112;3
2009;"comp 18";1,23313452117308;3
2009;"comp 19";1,14466719655758;3
2009;"comp 20";1,03762511948024;3
2009;"comp 21";0,802176340888564;3
2009;"comp 22";0,728446235748531;3
2009;"comp 23";0,65919498149508;3
2009;"comp 24";0,630605560207841;3
2009;"comp 25";0,485621084349601;3
2009;"comp 26";0,414523719106061;3
2010;"comp 1";42,1985219796731;3
2010;"comp 2";10,5123840623793;3
2010;"comp 3";6,73554623302958;3
2010;"comp 4";4,80297825623731;3
2010;"comp 5";4,56186272530665;3
2010;"comp 6";3,56810461952208;3
2010;"comp 7";2,86214241667249;3
2010;"comp 8";2,64572454934647;3
2010;"comp 9";2,50544753981866;3
2010;"comp 10";2,23534007649871;3
2010;"comp 11";2,04627535073839;3
2010;"comp 12";1,88176824667271;3
2010;"comp 13";1,59829286720431;3
2010;"comp 14";1,5144320015502;3
2010;"comp 15";1,35227843354837;3
2010;"comp 16";1,3280295470485;3
2010;"comp 17";1,17044915763285;3
2010;"comp 18";1,04665697768206;3
2010;"comp 19";0,955872012987574;3
2010;"comp 20";0,880347425539745;3
2010;"comp 21";0,803192947952686;3
2010;"comp 22";0,664506559013473;3
2010;"comp 23";0,635609417963831;3
2010;"comp 24";0,567402904100639;3
2010;"comp 25";0,525679379882626;3
2010;"comp 26";0,40115431199771;3
2011;"comp 1";42,1454678818229;3
2011;"comp 2";10,0266184684773;3
2011;"comp 3";7,71629944456111;3
2011;"comp 4";5,12090869350126;3
2011;"comp 5";4,47293674193146;3
2011;"comp 6";3,26018339316672;3
2011;"comp 7";2,84315661618115;3
2011;"comp 8";2,5635948448846;3
2011;"comp 9";2,23907282299546;3
2011;"comp 10";2,13198705372567;3
2011;"comp 11";2,00138343748562;3
2011;"comp 12";1,78238128891981;3
2011;"comp 13";1,50174075152473;3
2011;"comp 14";1,47443411835418;3
2011;"comp 15";1,4086318931106;3
2011;"comp 16";1,32274781817127;3
2011;"comp 17";1,25722401680691;3
2011;"comp 18";1,10451894909729;3
2011;"comp 19";0,979961800637584;3
2011;"comp 20";0,892180539121966;3
2011;"comp 21";0,851580603191092;3
2011;"comp 22";0,661804673548642;3
2011;"comp 23";0,646644451205813;3
2011;"comp 24";0,614660333805911;3
2011;"comp 25";0,540127471432332;3
2011;"comp 26";0,439751892338605;3
2012;"comp 1";42,4102458097465;3
2012;"comp 2";10,0829156248184;3
2012;"comp 3";7,94040089523541;3
2012;"comp 4";5,42096054099396;3
2012;"comp 5";3,95813819089196;3
2012;"comp 6";3,32809641576915;3
2012;"comp 7";2,87395852204559;3
2012;"comp 8";2,45018813317365;3
2012;"comp 9";2,22506684106725;3
2012;"comp 10";2,0384218364395;3
2012;"comp 11";1,9760631316893;3
2012;"comp 12";1,73000201988336;3
2012;"comp 13";1,5232920137046;3
2012;"comp 14";1,4232461444163;3
2012;"comp 15";1,39307138371672;3
2012;"comp 16";1,27864355962164;3
2012;"comp 17";1,21264626893892;3
2012;"comp 18";1,10708652522288;3
2012;"comp 19";1,01543617474571;3
2012;"comp 20";0,938805417148187;3
2012;"comp 21";0,860380114051539;3
2012;"comp 22";0,80492837732819;3
2012;"comp 23";0,564434133604683;3
2012;"comp 24";0,550435967035059;3
2012;"comp 25";0,458584662585068;3
2012;"comp 26";0,434551296126477;3
2013;"comp 1";41,7811553398198;3
2013;"comp 2";10,4654144317834;3
2013;"comp 3";8,89048018127088;3
2013;"comp 4";5,29777658718304;3
2013;"comp 5";3,79012964788178;3
2013;"comp 6";3,15860339555811;3
2013;"comp 7";2,69566143103566;3
2013;"comp 8";2,49691040969714;3
2013;"comp 9";2,44560613948403;3
2013;"comp 10";2,19077320739025;3
2013;"comp 11";1,91838646177741;3
2013;"comp 12";1,81337489079636;3
2013;"comp 13";1,67700616112365;3
2013;"comp 14";1,41118695520697;3
2013;"comp 15";1,25148015025305;3
2013;"comp 16";1,20819477067604;3
2013;"comp 17";1,12734376508854;3
2013;"comp 18";1,00831048840433;3
2013;"comp 19";0,963375137347989;3
2013;"comp 20";0,934143397578069;3
2013;"comp 21";0,899174415203729;3
2013;"comp 22";0,689854817125933;3
2013;"comp 23";0,631389288095291;3
2013;"comp 24";0,557889811847285;3
2013;"comp 25";0,368726455701194;3
2013;"comp 26";0,32765226267007;3
2014;"comp 1";42,0285712854498;3
2014;"comp 2";10,0349021712135;3
2014;"comp 3";8,80338236901;3
2014;"comp 4";5,32603699659725;3
2014;"comp 5";4,04009330519055;3
2014;"comp 6";3,1948905508597;3
2014;"comp 7";2,81029051480437;3
2014;"comp 8";2,5225763335676;3
2014;"comp 9";2,47255249213902;3
2014;"comp 10";2,04840104896494;3
2014;"comp 11";1,86332898474244;3
2014;"comp 12";1,80365395531595;3
2014;"comp 13";1,61609807762001;3
2014;"comp 14";1,41262167157689;3
2014;"comp 15";1,40581810609096;3
2014;"comp 16";1,28593253594206;3
2014;"comp 17";1,17996513910616;3
2014;"comp 18";1,07972798312847;3
2014;"comp 19";0,983610240366985;3
2014;"comp 20";0,897421314296424;3
2014;"comp 21";0,794634744070648;3
2014;"comp 22";0,667254533831892;3
2014;"comp 23";0,523501833310135;3
2014;"comp 24";0,480662567946631;3
2014;"comp 25";0,371180175653464;3
2014;"comp 26";0,352891069204138;3
2015;"comp 1";41,5643131086549;3
2015;"comp 2";10,1822229865342;3
2015;"comp 3";9,31714357050816;3
2015;"comp 4";5,06314924676073;3
2015;"comp 5";4,25239326093543;3
2015;"comp 6";2,91614556330391;3
2015;"comp 7";2,71405749107331;3
2015;"comp 8";2,44640537877552;3
2015;"comp 9";2,41476706015156;3
2015;"comp 10";2,16031488423923;3
2015;"comp 11";1,96709530310616;3
2015;"comp 12";1,91623553192112;3
2015;"comp 13";1,6140857182983;3
2015;"comp 14";1,4714037910461;3
2015;"comp 15";1,39861496745296;3
2015;"comp 16";1,3838172909334;3
2015;"comp 17";1,13651978332803;3
2015;"comp 18";1,04632771738216;3
2015;"comp 19";0,971477600729812;3
2015;"comp 20";0,857113615525811;3
2015;"comp 21";0,798842576051287;3
2015;"comp 22";0,619742927697014;3
2015;"comp 23";0,527740833803757;3
2015;"comp 24";0,522436568971801;3
2015;"comp 25";0,394668913423239;3
2015;"comp 26";0,342964309392057;3
2016;"comp 1";41,4873863478367;3
2016;"comp 2";10,4884689527528;3
2016;"comp 3";9,18305400797482;3
2016;"comp 4";5,06795973502965;3
2016;"comp 5";4,26345462522658;3
2016;"comp 6";2,97181577055461;3
2016;"comp 7";2,81705611009768;3
2016;"comp 8";2,71225837158822;3
2016;"comp 9";2,46740536004012;3
2016;"comp 10";2,26566314813147;3
